"225","0","2017-01-15 00:24:42","2017-01-15 00:27:44",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle",
"226","2","2017-01-15 00:24:58","2017-01-15 00:25:17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"227","3","2017-01-15 00:25:18","2017-01-15 00:27:50",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle",
"228","2","2017-01-15 00:25:19","2017-01-15 00:25:49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"229","1","2017-01-15 00:25:36","2017-01-15 00:28:04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"230","2","2017-01-15 00:25:54","2017-01-15 00:26:54",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"241","1","2017-01-15 17:49:58","2017-01-15 17:59:07",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle",
"242","1","2017-01-15 17:59:08","2017-01-15 18:04:41",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle",
"243","2","2017-01-15 17:59:10","2017-01-15 18:04:39",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"To try autonomous vehicle",
"244","3","2017-01-15 17:59:12","2017-01-15 18:04:40",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"245","1","2017-01-15 18:10:22","2017-01-15 18:35:50",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle","the information "
"246","1","2017-01-15 18:41:23","2017-01-15 18:41:24",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"247","3","2017-01-15 18:41:25","2017-01-15 18:41:26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"248","2","2017-01-15 18:49:31","2017-01-15 18:55:03",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"249","3","2017-01-15 18:49:32","2017-01-15 18:55:04",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"250","1","2017-01-15 19:04:29","2017-01-15 19:06:42",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"251","3","2017-01-15 19:04:30","2017-01-15 19:06:43",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"252","2","2017-01-15 19:04:31","2017-01-15 19:06:44",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"253","1","2017-01-15 19:16:42","2017-01-15 19:16:45",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"254","3","2017-01-15 19:16:43","2017-01-15 19:16:46",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"255","2","2017-01-15 19:16:44","2017-01-15 19:16:46",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"256","1","2017-01-15 19:20:17","2017-01-15 19:22:19",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"257","3","2017-01-15 19:20:20","2017-01-15 19:22:20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"258","1","2017-01-15 19:28:31","2017-01-15 19:28:34",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"259","3","2017-01-15 19:28:32","2017-01-15 19:28:35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"260","2","2017-01-15 19:28:33","2017-01-15 19:28:36",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"261","1","2017-01-15 19:36:23","2017-01-15 19:36:33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"262","3","2017-01-15 19:36:24","2017-01-15 19:36:27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"263","2","2017-01-15 19:36:25","2017-01-15 19:36:31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"264","3","2017-01-15 19:36:29","2017-01-15 19:37:04",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"265","1","2017-01-15 19:48:35","2017-01-15 19:50:32",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"266","3","2017-01-15 19:50:29","2017-01-15 19:50:33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"267","2","2017-01-15 19:50:30","2017-01-15 19:50:34",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"268","1","2017-01-15 19:50:35","2017-01-15 19:50:38",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"269","3","2017-01-15 19:50:36","2017-01-15 19:50:39",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"270","2","2017-01-15 19:50:37","2017-01-15 19:50:40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"271","1","2017-01-15 20:01:15","2017-01-15 20:01:19",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"272","0","2017-01-17 17:51:28","2017-01-17 17:55:10",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"273","2","2017-01-17 17:51:29","2017-01-17 17:55:09",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"274","3","2017-01-17 17:51:30","2017-01-17 17:55:09",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"275","2","2017-01-17 19:15:35","2017-01-17 19:18:33",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"276","3","2017-01-17 19:15:35","2017-01-17 19:18:33",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"277","3","2017-01-17 19:21:31","2017-01-17 19:21:34",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"278","2","2017-01-17 19:21:34","2017-01-17 19:22:58",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"279","2","2017-01-17 19:29:35","2017-01-17 19:29:39",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"280","3","2017-01-17 19:29:36","2017-01-17 19:33:09",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,"cool
"
"281","0","2017-01-17 19:29:40","2017-01-17 19:33:10",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,
"282","2","2017-01-17 19:55:58","2017-01-17 19:58:45",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle","speed"
"283","3","2017-01-17 19:55:58","2017-01-17 19:58:46",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle","sort of choppy"
"284","0","2017-01-17 20:26:25","2017-01-17 20:27:24",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"285","3","2017-01-17 21:24:44","2017-01-17 21:25:36",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"286","2","2017-01-17 21:24:46","2017-01-17 21:25:36",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"287","3","2017-01-18 18:34:59","2017-01-18 18:36:30",NULL,NULL,NULL,NULL,"4",NULL,NULL,NULL,,"slow"
"288","0","2017-01-18 18:41:26","2017-01-18 18:43:34",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle",
"289","0","2017-01-18 19:02:44","2017-01-18 19:28:59",NULL,NULL,NULL,NULL,"4",NULL,NULL,NULL,,"liked: newer techonology, was fun to tryout (as a firdt timer). more convenient than walking. especially for disabled people. 
didn't like:
the brakes are sudden and abrupt . "
"290","2","2017-01-18 19:59:56","2017-01-18 20:02:58",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"301","2","2017-01-18 23:05:28","2017-01-18 23:07:43",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"302","2","2017-01-18 23:24:45","2017-01-18 23:30:56",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To avoid weather",
"303","0","2017-01-18 23:27:59","2017-01-18 23:30:56",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"304","2","2017-01-18 23:40:47","2017-01-18 23:43:06",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle","i enjoy trying the new technology"
"305","0","2017-01-18 23:40:51","2017-01-18 23:43:07",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,"its impressive"
"306","0","2017-01-18 23:51:37","2017-01-18 23:56:18",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle",
"307","0","2017-01-19 00:06:00","2017-01-19 00:09:30",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"308","0","2017-01-19 00:22:22","2017-01-19 00:26:34",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,
"309","0","2017-01-19 00:34:12","2017-01-19 00:37:19",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To travel faster",
"310","2","2017-01-19 17:33:53","2017-01-19 17:35:53",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"311","3","2017-01-19 17:41:59","2017-01-19 17:45:55",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,
"312","0","2017-01-19 18:39:54","2017-01-19 18:42:06",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,
"313","0","2017-01-19 19:54:27","2017-01-19 20:01:04",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"314","3","2017-01-19 19:54:28","2017-01-19 20:01:05",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"315","2","2017-01-19 19:54:29","2017-01-19 20:01:04",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"316","0","2017-01-19 21:29:35","2017-01-19 21:31:54",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle",
"317","3","2017-01-19 21:40:25","2017-01-19 21:41:57",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle","climate control. it was warm"
"318","0","2017-01-19 21:51:17","2017-01-19 21:56:19",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle",
"319","2","2017-01-19 21:51:18","2017-01-19 21:56:19",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle","the company soundtrack would be nice
"
"320","0","2017-01-19 22:00:58","2017-01-19 22:15:40",NULL,NULL,NULL,NULL,"4",NULL,NULL,NULL,"To try autonomous vehicle","not getting wet

improve:speed"
"321","2","2017-01-19 22:29:30","2017-01-19 22:32:42",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"To try autonomous vehicle","i didn't get so wet from the rain"
"322","2","2017-01-19 23:01:10","2017-01-19 23:03:40",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To travel faster",
"323","0","2017-01-19 23:01:11","2017-01-19 23:03:41",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,"accurate and smooth"
"324","3","2017-01-19 23:19:33","2017-01-19 23:21:55",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,
"325","2","2017-01-19 23:19:34","2017-01-19 23:21:55",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,
"326","0","2017-01-19 23:20:56","2017-01-19 23:26:03",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"327","2","2017-01-19 23:39:19","2017-01-19 23:42:34",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle",
"328","3","2017-01-19 23:39:20","2017-01-19 23:42:35",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle",
"329","2","2017-01-20 00:04:12","2017-01-20 00:08:28",NULL,NULL,NULL,NULL,"4",NULL,NULL,NULL,"To try autonomous vehicle","i thought the stops were a bit abrupt, but overall it was fun to ride."
"330","3","2017-01-20 00:04:12","2017-01-20 00:08:29",NULL,NULL,NULL,NULL,"4",NULL,NULL,NULL,"To try autonomous vehicle","it was fun! im excited to see what it will be like when it can leave the path"
"351","0","2017-01-20 22:06:18","2017-01-20 22:10:33",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,"i like how the ride is self driving and the service is nice"
"352","2","2017-01-20 22:11:53","2017-01-20 22:14:42",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"353","2","2017-01-20 22:06:19","2017-01-20 22:10:32",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To avoid weather",
"354","3","2017-01-20 22:11:52","2017-01-20 22:14:43",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"355","0","2017-01-20 22:24:00","2017-01-20 22:27:25",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,
"356","3","2017-01-20 22:48:39","2017-01-20 22:52:06",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle",
"357","2","2017-01-20 23:31:47","2017-01-20 23:33:28",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,
"358","3","2017-01-20 23:47:04","2017-01-20 23:49:48",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To travel faster",
"359","3","2017-01-20 23:31:47","2017-01-20 23:33:27",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,
"360","0","2017-01-20 23:47:11","2017-01-20 23:52:32",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To travel faster",
"361","0","2017-01-20 23:52:44","2017-01-21 00:00:38",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"362","3","2017-01-21 00:10:31","2017-01-21 00:13:50",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle"," "
"373","3","2017-01-23 17:59:59","2017-01-23 18:02:17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"374","2","2017-01-23 18:00:00","2017-01-23 18:02:18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"375","0","2017-01-24 18:47:18","2017-01-24 18:50:08",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To travel faster",
"376","2","2017-01-24 21:11:57","2017-01-24 21:15:58",NULL,NULL,NULL,NULL,"4",NULL,NULL,NULL,"To try autonomous vehicle","trying something new"
"377","3","2017-01-24 21:19:42","2017-01-24 21:26:21",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"378","3","2017-01-24 21:11:57","2017-01-24 21:15:59",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle","trying something new"
"379","2","2017-01-24 21:19:41","2017-01-24 21:26:20",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"380","0","2017-01-24 21:21:16","2017-01-24 21:24:56",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"381","0","2017-01-24 22:16:52","2017-01-24 22:20:55",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle",
"382","2","2017-01-24 22:16:53","2017-01-24 22:20:53",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To travel faster","i liked trying the ride"
"383","3","2017-01-24 22:16:53","2017-01-24 22:20:54",NULL,NULL,NULL,NULL,"4",NULL,NULL,NULL,"To try autonomous vehicle",
"384","0","2017-01-24 22:25:42","2017-01-24 22:28:45",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle","not having to walk"
"385","2","2017-01-24 22:25:41","2017-01-24 22:28:45",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle","friendly guy manning it"
"386","2","2017-01-24 23:01:28","2017-01-24 23:14:10",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"387","3","2017-01-24 23:01:28","2017-01-24 23:14:12",NULL,NULL,NULL,NULL,"3",NULL,NULL,NULL,"To try autonomous vehicle",
"388","0","2017-01-24 23:14:41","2017-01-24 23:19:27",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle","it was a great ride and learning About how it works!
"
"389","2","2017-01-24 23:41:16","2017-01-24 23:54:07",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle",
"390","3","2017-01-24 23:41:17","2017-01-24 23:54:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"393","3","2017-01-25 00:46:02","2017-01-25 00:49:31",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"395","2","2017-01-25 00:46:02","2017-01-25 00:49:31",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"401","0","2017-01-26 18:52:27","2017-01-26 19:07:20",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle",
"402","0","2017-01-26 19:13:43","2017-01-26 19:18:24",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle","make it auto move around obstacles"
"403","0","2017-01-26 19:22:05","2017-01-26 19:25:06",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"404","2","2017-01-26 19:22:05","2017-01-26 19:25:06",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle","fun"
"405","2","2017-01-26 19:29:31","2017-01-26 19:31:04",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle",
"406","0","2017-01-26 19:29:33","2017-01-26 19:31:04",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To travel faster","virginia
"
"407","0","2017-01-26 19:39:09","2017-01-26 19:41:42",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"408","3","2017-01-26 20:06:13","2017-01-26 20:06:17",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"409","2","2017-01-26 20:06:15","2017-01-26 20:06:18",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"410","0","2017-01-26 20:06:15","2017-01-26 20:06:18",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"413","0","2017-01-26 21:36:35","2017-01-26 21:38:58",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To travel faster",
"414","0","2017-01-26 21:41:29","2017-01-26 21:43:52",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"415","3","2017-01-26 21:46:47","2017-01-26 21:49:04",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,"getting to claass on time"
"416","2","2017-01-26 21:46:48","2017-01-26 21:49:05",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle","very entertaining"
"417","3","2017-01-26 22:36:54","2017-01-26 22:39:19",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"418","2","2017-01-26 22:36:55","2017-01-26 22:39:19",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"419","3","2017-01-26 23:12:57","2017-01-26 23:23:34",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,"very exciting! "
"420","2","2017-01-26 23:12:56","2017-01-26 23:23:33",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,
"422","0","2017-01-27 00:10:59","2017-01-27 00:15:54",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To travel faster","speed"
"424","0","2017-01-26 23:12:58","2017-01-26 23:23:32",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle","that it is sustainable!"
"431","2","2017-01-27 19:32:57","2017-01-27 19:37:17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"432","0","2017-01-27 19:06:42","2017-01-27 19:06:43",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"435","0","2017-01-27 18:58:37","2017-01-27 19:06:41",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,"cool
super cool
"
"436","3","2017-01-27 19:32:57","2017-01-27 19:37:17",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"437","0","2017-01-27 19:32:58","2017-01-27 19:37:18",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,
"438","0","2017-01-27 19:45:41","2017-01-27 19:48:01",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"439","1","2017-01-29 16:58:00","2017-01-29 17:48:13",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"440","3","2017-01-29 17:44:17","2017-01-29 17:48:16",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"441","2","2017-01-29 17:44:18","2017-01-29 17:48:14",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"442","2","2017-01-29 17:56:12","2017-01-29 17:56:17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"443","3","2017-01-29 17:56:13","2017-01-29 17:56:16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"444","2","2017-01-29 18:00:28","2017-01-29 18:03:23",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"445","3","2017-01-29 18:00:29","2017-01-29 18:03:24",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"446","2","2017-01-29 18:42:19","2017-01-29 18:51:12",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"447","3","2017-01-29 18:42:20","2017-01-29 18:51:13",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"448","1","2017-01-29 18:52:56","2017-01-29 18:56:57",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"449","3","2017-01-29 18:53:04","2017-01-29 18:57:02",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"450","1","2017-01-29 18:42:21","2017-01-29 18:51:07",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle","awsome ride"
"451","1","2017-01-29 19:04:48","2017-01-29 19:05:55",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle",
"452","1","2017-01-29 19:21:41","2017-01-29 19:35:54",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"461","0","2017-01-30 22:45:42","2017-01-30 22:50:21",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,"very fun
"
"462","2","2017-01-30 22:45:43","2017-01-30 22:50:22",NULL,NULL,NULL,NULL,"4",NULL,NULL,NULL,,
"463","2","2017-01-30 23:02:28","2017-01-30 23:04:59",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,
"464","2","2017-01-30 23:21:40","2017-01-30 23:31:37",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"465","3","2017-01-30 22:45:43","2017-01-30 22:50:22",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To travel faster",
"466","0","2017-01-30 23:21:41","2017-01-30 23:31:38",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"467","3","2017-01-30 23:31:45","2017-01-30 23:36:54",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"468","2","2017-01-30 23:31:49","2017-01-30 23:36:53",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"469","3","2017-01-30 23:21:40","2017-01-30 23:31:36",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"470","0","2017-01-30 23:31:46","2017-01-30 23:37:01",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"471","0","2017-01-30 23:37:38","2017-01-30 23:45:14",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"472","2","2017-01-31 19:46:43","2017-01-31 19:47:31",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"473","2","2017-01-31 21:10:43","2017-01-31 21:10:44",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"474","0","2017-01-31 21:10:44","2017-01-31 21:15:17",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,"missed my stop but they went back around anyways :)"
"475","0","2017-01-31 22:31:11","2017-01-31 22:34:19",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,
"476","2","2017-02-01 18:58:56","2017-02-01 18:58:56",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"477","3","2017-02-01 18:58:57","2017-02-01 19:00:34",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"478","2","2017-02-01 18:58:58","2017-02-01 19:00:34",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"479","3","2017-02-01 19:08:54","2017-02-01 19:12:06",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"480","0","2017-02-01 21:14:13","2017-02-01 21:18:21",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"481","3","2017-02-01 21:14:14","2017-02-01 21:18:20",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"482","2","2017-02-01 22:03:03","2017-02-01 22:08:28",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"483","0","2017-02-01 22:25:45","2017-02-01 22:29:58",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"484","0","2017-02-01 23:53:31","2017-02-01 23:55:06",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"485","2","2017-02-01 23:53:32","2017-02-01 23:55:06",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"486","3","2017-02-01 23:53:32","2017-02-01 23:55:07",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"487","0","2017-02-02 00:19:55","2017-02-02 00:21:06",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"488","2","2017-02-02 17:26:34","2017-02-02 17:28:26",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,"To avoid weather",
"489","0","2017-02-02 17:37:17","2017-02-02 17:39:16",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"490","3","2017-02-02 17:52:58","2017-02-02 17:55:00",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"491","2","2017-02-02 17:52:59","2017-02-02 17:54:59",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle",
"492","2","2017-02-02 17:58:33","2017-02-02 18:01:13",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"493","0","2017-02-02 18:05:58","2017-02-02 18:10:22",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To help carry items","learned a lot;appreciared the sevice"
"494","2","2017-02-02 18:09:21","2017-02-02 18:09:28",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"495","3","2017-02-02 18:14:53","2017-02-02 18:19:03",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle","it was neat. sometimes choppy brakes"
"496","2","2017-02-02 18:14:54","2017-02-02 18:19:34",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,"To try autonomous vehicle","i liked not walking and i would improve sound"
"497","0","2017-02-02 18:29:01","2017-02-02 18:32:40",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,"i didnt have to walk and it was cool to actually see the work in progress i always hear about"
"498","0","2017-02-02 18:41:52","2017-02-02 18:43:38",NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,,
"499","2","2017-02-02 19:09:10","2017-02-02 19:11:33",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,
"500","3","2017-02-02 19:09:11","2017-02-02 19:11:33",NULL,NULL,NULL,NULL,"4",NULL,NULL,NULL,"To try autonomous vehicle",
"501","0","2017-02-02 21:04:42","2017-02-02 21:06:14",NULL,NULL,NULL,NULL,"5",NULL,NULL,NULL,,
